time,pressure,temp,depth
2023-12-13 12:55:49.395566,1010.5,23.56,-0.03
2023-12-13 12:55:49.687619,1009.5,23.56,-0.04
2023-12-13 12:55:49.979609,1010.5,23.56,-0.03
2023-12-13 12:55:50.273946,1010.0,23.56,-0.03
2023-12-13 12:55:50.564318,1009.8,23.56,-0.03
2023-12-13 12:55:50.857732,1009.9,23.56,-0.03
2023-12-13 12:55:51.149598,1009.6,23.56,-0.03
2023-12-13 12:55:51.441884,1010.0,23.56,-0.03
2023-12-13 12:55:51.735439,1009.8,23.56,-0.03
2023-12-13 12:55:52.026793,1010.2,23.56,-0.03
2023-12-13 12:55:52.319737,1010.4,23.56,-0.03
2023-12-13 12:55:52.612315,1010.2,23.56,-0.03
2023-12-13 12:55:52.905221,1010.4,23.56,-0.03
2023-12-13 12:55:53.197680,1009.8,23.56,-0.03
2023-12-13 12:55:53.489660,1010.4,23.56,-0.03
2023-12-13 12:55:53.781486,1009.7,23.56,-0.03
2023-12-13 12:55:54.075606,1009.7,23.56,-0.03
2023-12-13 12:55:54.367448,1009.6,23.56,-0.03
2023-12-13 12:55:54.659796,1010.1,23.56,-0.03
2023-12-13 12:55:54.952454,1010.3,23.56,-0.03
2023-12-13 12:55:55.244236,1010.0,23.56,-0.03
2023-12-13 12:55:55.536573,1010.0,23.56,-0.03
2023-12-13 12:55:55.829358,1010.4,23.56,-0.03
2023-12-13 12:55:56.122378,1010.0,23.56,-0.03
2023-12-13 12:55:56.414691,1009.8,23.56,-0.03
2023-12-13 12:55:56.706636,1009.9,23.56,-0.03
2023-12-13 12:55:56.998640,1010.0,23.56,-0.03
2023-12-13 12:55:57.291767,1009.7,23.56,-0.03
2023-12-13 12:55:57.584683,1010.0,23.56,-0.03
2023-12-13 12:55:57.876660,1010.1,23.56,-0.03
2023-12-13 12:55:58.169834,1009.9,23.56,-0.03
2023-12-13 12:55:58.461353,1010.1,23.56,-0.03
2023-12-13 12:55:58.754755,1009.6,23.56,-0.03
2023-12-13 12:55:59.047690,1010.0,23.56,-0.03
2023-12-13 12:55:59.339676,1009.8,23.56,-0.03
2023-12-13 12:55:59.631668,1009.8,23.56,-0.03
2023-12-13 12:55:59.923682,1009.6,23.56,-0.03
2023-12-13 12:56:00.216744,1010.1,23.56,-0.03
2023-12-13 12:56:00.509413,1010.1,23.55,-0.03
2023-12-13 12:56:00.802036,1009.8,23.56,-0.03
2023-12-13 12:56:01.093741,1010.0,23.56,-0.03
2023-12-13 12:56:01.386711,1010.1,23.55,-0.03
2023-12-13 12:56:01.679637,1009.8,23.56,-0.03
2023-12-13 12:56:01.972972,1010.3,23.56,-0.03
2023-12-13 12:56:02.264556,1010.2,23.56,-0.03
2023-12-13 12:56:02.556616,1009.6,23.55,-0.03
2023-12-13 12:56:02.848663,1009.7,23.56,-0.03
2023-12-13 12:56:03.141868,1009.7,23.55,-0.03
2023-12-13 12:56:03.434919,1009.8,23.56,-0.03
2023-12-13 12:56:03.726577,1010.0,23.56,-0.03
2023-12-13 12:56:04.019847,1009.9,23.55,-0.03
2023-12-13 12:56:04.311178,1009.8,23.56,-0.03
2023-12-13 12:56:04.605649,1009.9,23.55,-0.03
2023-12-13 12:56:04.896567,1009.6,23.55,-0.03
2023-12-13 12:56:05.188674,1009.9,23.56,-0.03
2023-12-13 12:56:05.481576,1010.0,23.56,-0.03
2023-12-13 12:56:05.773945,1010.0,23.55,-0.03
2023-12-13 12:56:06.066105,1009.5,23.55,-0.04
2023-12-13 12:56:06.358767,1010.0,23.55,-0.03
2023-12-13 12:56:06.652641,1010.3,23.55,-0.03
2023-12-13 12:56:06.943892,1010.1,23.56,-0.03
2023-12-13 12:56:07.235602,1009.7,23.56,-0.03
2023-12-13 12:56:07.528662,1009.9,23.55,-0.03
2023-12-13 12:56:07.821886,1009.8,23.55,-0.03
2023-12-13 12:56:08.112793,1009.8,23.55,-0.03
2023-12-13 12:56:08.405336,1010.0,23.55,-0.03
2023-12-13 12:56:08.698503,1009.3,23.55,-0.04
2023-12-13 12:56:08.989984,1010.0,23.55,-0.03
2023-12-13 12:56:09.283345,1010.5,23.55,-0.03
2023-12-13 12:56:09.576229,1009.8,23.55,-0.03
2023-12-13 12:56:09.868734,1010.2,23.56,-0.03
2023-12-13 12:56:10.160532,1009.7,23.55,-0.03
2023-12-13 12:56:10.453356,1010.3,23.56,-0.03
2023-12-13 12:56:10.745952,1010.0,23.55,-0.03
2023-12-13 12:56:11.038445,1009.7,23.55,-0.03
2023-12-13 12:56:11.329892,1010.0,23.55,-0.03
2023-12-13 12:56:11.622306,1010.3,23.55,-0.03
2023-12-13 12:56:11.914839,1010.3,23.55,-0.03
2023-12-13 12:56:12.207613,1010.1,23.55,-0.03
2023-12-13 12:56:12.500149,1010.5,23.55,-0.03
2023-12-13 12:56:12.792432,1009.5,23.55,-0.04
2023-12-13 12:56:13.085888,1010.1,23.55,-0.03
2023-12-13 12:56:13.378436,1010.4,23.55,-0.03
2023-12-13 12:56:13.669649,1009.7,23.55,-0.03
2023-12-13 12:56:13.962600,1010.2,23.55,-0.03
2023-12-13 12:56:14.255661,1010.3,23.55,-0.03
2023-12-13 12:56:14.547638,1010.1,23.55,-0.03
2023-12-13 12:56:14.840267,1009.2,23.55,-0.04
2023-12-13 12:56:15.132165,1009.5,23.55,-0.04
2023-12-13 12:56:15.425431,1010.3,23.55,-0.03
2023-12-13 12:56:15.717789,1010.3,23.55,-0.03
2023-12-13 12:56:16.010138,1010.0,23.55,-0.03
2023-12-13 12:56:16.302216,1009.7,23.55,-0.03
2023-12-13 12:56:16.595600,1010.0,23.55,-0.03
2023-12-13 12:56:16.888043,1009.7,23.55,-0.03
2023-12-13 12:56:17.180224,1010.0,23.55,-0.03
2023-12-13 12:56:17.472360,1009.8,23.55,-0.03
2023-12-13 12:56:17.765594,1010.0,23.55,-0.03
2023-12-13 12:56:18.057944,1009.7,23.55,-0.03
2023-12-13 12:56:18.349963,1010.1,23.55,-0.03
2023-12-13 12:56:18.642861,1009.8,23.55,-0.03
2023-12-13 12:56:18.935584,1009.4,23.55,-0.04
2023-12-13 12:56:19.227906,1009.8,23.55,-0.03
2023-12-13 12:56:19.519480,1009.8,23.55,-0.03
2023-12-13 12:56:19.811990,1009.9,23.55,-0.03
2023-12-13 12:56:20.104633,1009.7,23.55,-0.03
2023-12-13 12:56:20.397711,1009.9,23.55,-0.03
2023-12-13 12:56:20.690602,1010.2,23.55,-0.03
2023-12-13 12:56:20.982975,1009.9,23.55,-0.03
2023-12-13 12:56:21.274876,1009.9,23.55,-0.03
2023-12-13 12:56:21.568130,1009.8,23.55,-0.03
2023-12-13 12:56:21.859328,1010.1,23.55,-0.03
2023-12-13 12:56:22.153161,1009.8,23.55,-0.03
2023-12-13 12:56:22.444957,1010.0,23.55,-0.03
2023-12-13 12:56:22.737583,1010.1,23.55,-0.03
2023-12-13 12:56:23.029847,1009.6,23.55,-0.03
2023-12-13 12:56:23.321786,1009.9,23.55,-0.03
2023-12-13 12:56:23.613992,1009.5,23.55,-0.04
2023-12-13 12:56:23.906572,1009.9,23.55,-0.03
2023-12-13 12:56:24.201552,1009.5,23.55,-0.04
2023-12-13 12:56:24.491847,1010.5,23.55,-0.03
2023-12-13 12:56:24.784689,1009.3,23.55,-0.04
2023-12-13 12:56:25.077610,1009.8,23.55,-0.03
2023-12-13 12:56:25.368988,1010.0,23.55,-0.03
2023-12-13 12:56:25.662464,1009.9,23.55,-0.03
2023-12-13 12:56:25.955118,1010.0,23.55,-0.03
2023-12-13 12:56:26.247612,1009.2,23.55,-0.04
2023-12-13 12:56:26.539040,1009.9,23.55,-0.03
2023-12-13 12:56:26.831386,1010.2,23.55,-0.03
2023-12-13 12:56:27.124955,1009.9,23.55,-0.03
2023-12-13 12:56:27.416407,1009.8,23.55,-0.03
2023-12-13 12:56:27.708751,1010.6,23.55,-0.02
2023-12-13 12:56:28.001865,1009.4,23.55,-0.04
2023-12-13 12:56:28.294906,1009.3,23.55,-0.04
2023-12-13 12:56:28.586593,1010.5,23.55,-0.03
2023-12-13 12:56:28.880019,1009.8,23.55,-0.03
2023-12-13 12:56:29.171331,1010.0,23.54,-0.03
2023-12-13 12:56:29.464300,1009.6,23.55,-0.03
2023-12-13 12:56:29.756553,1009.0,23.54,-0.04
2023-12-13 12:56:30.049892,1009.5,23.55,-0.04
2023-12-13 12:56:30.342612,1009.6,23.55,-0.03
2023-12-13 12:56:30.635404,1009.6,23.55,-0.03
2023-12-13 12:56:30.927514,1009.5,23.55,-0.04
2023-12-13 12:56:31.219475,1009.6,23.55,-0.03
2023-12-13 12:56:31.511323,1009.8,23.55,-0.03
2023-12-13 12:56:31.803805,1009.4,23.54,-0.04
2023-12-13 12:56:32.097678,1009.7,23.55,-0.03
2023-12-13 12:56:32.388759,1010.1,23.55,-0.03
2023-12-13 12:56:32.681605,1009.6,23.55,-0.03
2023-12-13 12:56:32.974486,1010.1,23.54,-0.03
2023-12-13 12:56:33.267616,1009.5,23.55,-0.04
2023-12-13 12:56:33.559267,1009.6,23.55,-0.03
2023-12-13 12:56:33.852164,1009.9,23.54,-0.03
2023-12-13 12:56:34.144441,1009.8,23.54,-0.03
2023-12-13 12:56:34.436674,1009.8,23.55,-0.03
2023-12-13 12:56:34.729797,1009.3,23.54,-0.04
2023-12-13 12:56:35.021714,1010.0,23.55,-0.03
2023-12-13 12:56:35.313645,1010.3,23.54,-0.03
2023-12-13 12:56:35.607610,1009.6,23.54,-0.03
2023-12-13 12:56:35.898569,1009.5,23.54,-0.04
2023-12-13 12:56:36.191394,1010.0,23.54,-0.03
2023-12-13 12:56:36.484594,1010.0,23.54,-0.03
2023-12-13 12:56:36.776425,1009.7,23.54,-0.03
2023-12-13 12:56:37.069563,1009.9,23.54,-0.03
2023-12-13 12:56:37.361387,1009.6,23.54,-0.03
2023-12-13 12:56:37.656664,1009.8,23.54,-0.03
2023-12-13 12:56:37.946016,1010.2,23.54,-0.03
2023-12-13 12:56:38.238854,1010.2,23.54,-0.03
2023-12-13 12:56:38.531409,1009.5,23.54,-0.04
2023-12-13 12:56:38.823519,1010.3,23.54,-0.03
2023-12-13 12:56:39.116286,1009.8,23.54,-0.03
2023-12-13 12:56:39.410057,1009.9,23.54,-0.03
2023-12-13 12:56:39.701502,1010.0,23.54,-0.03
2023-12-13 12:56:39.993213,1009.9,23.54,-0.03
2023-12-13 12:56:40.286170,1010.0,23.54,-0.03
2023-12-13 12:56:40.578199,1010.0,23.54,-0.03
2023-12-13 12:56:40.871236,1010.2,23.54,-0.03
2023-12-13 12:56:41.163727,1009.8,23.54,-0.03
2023-12-13 12:56:41.456234,1010.0,23.54,-0.03
2023-12-13 12:56:41.748560,1009.4,23.54,-0.04
2023-12-13 12:56:42.040311,1010.1,23.54,-0.03
2023-12-13 12:56:42.333928,1009.8,23.54,-0.03
2023-12-13 12:56:42.625485,1010.2,23.54,-0.03
2023-12-13 12:56:42.918557,1009.8,23.54,-0.03
2023-12-13 12:56:43.211211,1009.8,23.54,-0.03
2023-12-13 12:56:43.503586,1010.0,23.54,-0.03
2023-12-13 12:56:43.796012,1009.5,23.54,-0.04
2023-12-13 12:56:44.088336,1009.4,23.54,-0.04
2023-12-13 12:56:44.381062,1010.0,23.54,-0.03
2023-12-13 12:56:44.673438,1009.9,23.54,-0.03
2023-12-13 12:56:44.966275,1010.0,23.54,-0.03
2023-12-13 12:56:45.258393,1009.5,23.54,-0.04
2023-12-13 12:56:45.550361,1010.3,23.54,-0.03
2023-12-13 12:56:45.843056,1009.7,23.54,-0.03
2023-12-13 12:56:46.135608,1009.9,23.54,-0.03
2023-12-13 12:56:46.428549,1009.7,23.54,-0.03
2023-12-13 12:56:46.720065,1009.5,23.54,-0.04
2023-12-13 12:56:47.014735,1009.8,23.54,-0.03
2023-12-13 12:56:47.305637,1009.4,23.54,-0.04
2023-12-13 12:56:47.598512,1009.3,23.54,-0.04
2023-12-13 12:56:47.890945,1010.0,23.54,-0.03
2023-12-13 12:56:48.183765,1009.9,23.54,-0.03
2023-12-13 12:56:48.476165,1009.5,23.54,-0.04
2023-12-13 12:56:48.768514,1009.7,23.54,-0.03
2023-12-13 12:56:49.060389,1010.0,23.54,-0.03
2023-12-13 12:56:49.354012,1009.9,23.54,-0.03
2023-12-13 12:56:49.645079,1009.9,23.54,-0.03
2023-12-13 12:56:49.938181,1010.0,23.54,-0.03
2023-12-13 12:56:50.230611,1009.8,23.54,-0.03
2023-12-13 12:56:50.522956,1009.7,23.54,-0.03
2023-12-13 12:56:50.815466,1009.9,23.54,-0.03
2023-12-13 12:56:51.107793,1010.3,23.54,-0.03
2023-12-13 12:56:51.400653,1009.9,23.54,-0.03
2023-12-13 12:56:51.692401,1009.9,23.54,-0.03
2023-12-13 12:56:51.984945,1009.8,23.54,-0.03
2023-12-13 12:56:52.278392,1009.9,23.54,-0.03
2023-12-13 12:56:52.571179,1010.1,23.54,-0.03
2023-12-13 12:56:52.862482,1010.0,23.54,-0.03
2023-12-13 12:56:53.155894,1010.1,23.54,-0.03
2023-12-13 12:56:53.447548,1009.8,23.54,-0.03
2023-12-13 12:56:53.741510,1009.9,23.54,-0.03
2023-12-13 12:56:54.032478,1010.3,23.54,-0.03
2023-12-13 12:56:54.325496,1009.9,23.54,-0.03
2023-12-13 12:56:54.618626,1009.7,23.54,-0.03
2023-12-13 12:56:54.910858,1009.4,23.54,-0.04
2023-12-13 12:56:55.203370,1009.6,23.54,-0.03
2023-12-13 12:56:55.495501,1009.6,23.54,-0.03
2023-12-13 12:56:55.787908,1009.7,23.54,-0.03
2023-12-13 12:56:56.080877,1009.7,23.54,-0.03
2023-12-13 12:56:56.372608,1009.7,23.54,-0.03
2023-12-13 12:56:56.666541,1009.9,23.54,-0.03
2023-12-13 12:56:56.958336,1009.5,23.54,-0.04
2023-12-13 12:56:57.250850,1009.9,23.54,-0.03
2023-12-13 12:56:57.543227,1009.9,23.54,-0.03
2023-12-13 12:56:57.834902,1010.1,23.54,-0.03
2023-12-13 12:56:58.128389,1010.1,23.54,-0.03
2023-12-13 12:56:58.420770,1010.0,23.54,-0.03
2023-12-13 12:56:58.712466,1010.0,23.54,-0.03
2023-12-13 12:56:59.006607,1009.6,23.54,-0.03
2023-12-13 12:56:59.298580,1010.1,23.54,-0.03
2023-12-13 12:56:59.590820,1010.3,23.54,-0.03
2023-12-13 12:56:59.883869,1009.6,23.54,-0.03
2023-12-13 12:57:00.174899,1009.5,23.54,-0.04
2023-12-13 12:57:00.468463,1010.1,23.54,-0.03
2023-12-13 12:57:00.761127,1010.3,23.54,-0.03
2023-12-13 12:57:01.053345,1009.9,23.54,-0.03
2023-12-13 12:57:01.345422,1010.2,23.54,-0.03
2023-12-13 12:57:01.637538,1010.0,23.54,-0.03
2023-12-13 12:57:01.929884,1009.8,23.54,-0.03
2023-12-13 12:57:02.222338,1010.0,23.54,-0.03
2023-12-13 12:57:02.515680,1010.3,23.54,-0.03
2023-12-13 12:57:02.807743,1010.1,23.54,-0.03
2023-12-13 12:57:03.100562,1009.9,23.54,-0.03
2023-12-13 12:57:03.393895,1010.4,23.54,-0.03
2023-12-13 12:57:03.685198,1010.0,23.54,-0.03
2023-12-13 12:57:03.977762,1009.8,23.54,-0.03
2023-12-13 12:57:04.269865,1009.5,23.54,-0.04
2023-12-13 12:57:04.562988,1009.9,23.54,-0.03
2023-12-13 12:57:04.854850,1009.8,23.54,-0.03
2023-12-13 12:57:05.147512,1010.2,23.54,-0.03
2023-12-13 12:57:05.440616,1010.1,23.54,-0.03
2023-12-13 12:57:05.733041,1009.8,23.54,-0.03
2023-12-13 12:57:06.026018,1009.9,23.54,-0.03
2023-12-13 12:57:06.318750,1009.7,23.54,-0.03
2023-12-13 12:57:06.609800,1010.3,23.54,-0.03
2023-12-13 12:57:06.903345,1009.7,23.54,-0.03
2023-12-13 12:57:07.195965,1009.9,23.54,-0.03
2023-12-13 12:57:07.487675,1009.8,23.54,-0.03
2023-12-13 12:57:07.780511,1009.4,23.54,-0.04
2023-12-13 12:57:08.073060,1009.7,23.54,-0.03
2023-12-13 12:57:08.366054,1010.2,23.53,-0.03
2023-12-13 12:57:08.657740,1010.3,23.53,-0.03
2023-12-13 12:57:08.949659,1009.9,23.54,-0.03
2023-12-13 12:57:09.241933,1009.9,23.54,-0.03
2023-12-13 12:57:09.534481,1009.8,23.54,-0.03
2023-12-13 12:57:09.826909,1009.7,23.54,-0.03
2023-12-13 12:57:10.119294,1010.2,23.54,-0.03
2023-12-13 12:57:10.413534,1009.8,23.54,-0.03
2023-12-13 12:57:10.704025,1009.5,23.54,-0.04
2023-12-13 12:57:10.997561,1010.0,23.54,-0.03
2023-12-13 12:57:11.288974,1009.9,23.54,-0.03
2023-12-13 12:57:11.581715,1010.1,23.54,-0.03
2023-12-13 12:57:11.874985,1010.3,23.54,-0.03
2023-12-13 12:57:12.167353,1009.5,23.54,-0.04
2023-12-13 12:57:12.458999,1010.0,23.54,-0.03
2023-12-13 12:57:12.753963,1009.9,23.54,-0.03
2023-12-13 12:57:13.044613,1010.3,23.54,-0.03
2023-12-13 12:57:13.336420,1010.3,23.54,-0.03
2023-12-13 12:57:13.629655,1009.8,23.54,-0.03
2023-12-13 12:57:13.922222,1010.1,23.54,-0.03
2023-12-13 12:57:14.214107,1010.3,23.54,-0.03
2023-12-13 12:57:14.507658,1009.6,23.53,-0.03
2023-12-13 12:57:14.799565,1010.2,23.54,-0.03
2023-12-13 12:57:15.091930,1009.9,23.53,-0.03
2023-12-13 12:57:15.385562,1010.1,23.53,-0.03
2023-12-13 12:57:15.676576,1010.0,23.54,-0.03
2023-12-13 12:57:15.969454,1010.1,23.53,-0.03
2023-12-13 12:57:16.261846,1010.1,23.54,-0.03
2023-12-13 12:57:16.554607,1009.8,23.54,-0.03
2023-12-13 12:57:16.847639,1010.4,23.54,-0.03
2023-12-13 12:57:17.139017,1010.0,23.54,-0.03
2023-12-13 12:57:17.431590,1010.4,23.53,-0.03
2023-12-13 12:57:17.724805,1009.3,23.54,-0.04
2023-12-13 12:57:18.017402,1009.6,23.53,-0.03
2023-12-13 12:57:18.308807,1010.0,23.53,-0.03
2023-12-13 12:57:18.601761,1010.0,23.53,-0.03
2023-12-13 12:57:18.894347,1009.7,23.53,-0.03
2023-12-13 12:57:19.186421,1009.9,23.53,-0.03
2023-12-13 12:57:19.478659,1010.4,23.53,-0.03
2023-12-13 12:57:19.772035,1010.0,23.53,-0.03
2023-12-13 12:57:20.064564,1010.1,23.53,-0.03
2023-12-13 12:57:20.356630,1010.3,23.53,-0.03
2023-12-13 12:57:20.649580,1009.9,23.54,-0.03
2023-12-13 12:57:20.942378,1010.4,23.53,-0.03
2023-12-13 12:57:21.234915,1009.8,23.53,-0.03
2023-12-13 12:57:21.526577,1009.7,23.54,-0.03
2023-12-13 12:57:21.819563,1009.8,23.53,-0.03
2023-12-13 12:57:22.111242,1010.3,23.53,-0.03
2023-12-13 12:57:22.404182,1009.8,23.53,-0.03
2023-12-13 12:57:22.697639,1009.4,23.53,-0.04
2023-12-13 12:57:22.989873,1010.0,23.53,-0.03
2023-12-13 12:57:23.282463,1010.4,23.53,-0.03
2023-12-13 12:57:23.573616,1010.1,23.53,-0.03
2023-12-13 12:57:23.866582,1010.2,23.53,-0.03
2023-12-13 12:57:24.158442,1010.1,23.53,-0.03
2023-12-13 12:57:24.452805,1009.9,23.53,-0.03
2023-12-13 12:57:24.743197,1010.3,23.53,-0.03
2023-12-13 12:57:25.036228,1010.2,23.53,-0.03
2023-12-13 12:57:25.328131,1009.4,23.53,-0.04
2023-12-13 12:57:25.621473,1009.9,23.53,-0.03
2023-12-13 12:57:25.913135,1010.0,23.53,-0.03
2023-12-13 12:57:26.207467,1009.9,23.53,-0.03
2023-12-13 12:57:26.498459,1009.3,23.53,-0.04
2023-12-13 12:57:26.792257,1009.8,23.53,-0.03
2023-12-13 12:57:27.084311,1010.1,23.53,-0.03
2023-12-13 12:57:27.376581,1010.1,23.53,-0.03
2023-12-13 12:57:27.668862,1009.5,23.54,-0.04
2023-12-13 12:57:27.961397,1009.7,23.53,-0.03
2023-12-13 12:57:28.253489,1010.0,23.53,-0.03
2023-12-13 12:57:28.545968,1009.8,23.53,-0.03
2023-12-13 12:57:28.839310,1010.0,23.53,-0.03
2023-12-13 12:57:29.130618,1010.0,23.53,-0.03
2023-12-13 12:57:29.422661,1009.5,23.53,-0.04
2023-12-13 12:57:29.716348,1009.9,23.53,-0.03
2023-12-13 12:57:30.008715,1009.6,23.53,-0.03
2023-12-13 12:57:30.301105,1009.7,23.53,-0.03
2023-12-13 12:57:30.593000,1009.9,23.53,-0.03
2023-12-13 12:57:30.885481,1010.1,23.53,-0.03
2023-12-13 12:57:31.177803,1010.1,23.53,-0.03
2023-12-13 12:57:31.470673,1009.9,23.53,-0.03
2023-12-13 12:57:31.763622,1009.7,23.53,-0.03
2023-12-13 12:57:32.054958,1010.0,23.53,-0.03
2023-12-13 12:57:32.348351,1009.3,23.53,-0.04
2023-12-13 12:57:32.640491,1009.9,23.53,-0.03
2023-12-13 12:57:32.933906,1009.9,23.53,-0.03
2023-12-13 12:57:33.226009,1009.9,23.53,-0.03
2023-12-13 12:57:33.517459,1010.0,23.53,-0.03
2023-12-13 12:57:33.810004,1009.7,23.53,-0.03
2023-12-13 12:57:34.102455,1009.9,23.53,-0.03
2023-12-13 12:57:34.395591,1009.7,23.53,-0.03
2023-12-13 12:57:34.687624,1010.3,23.53,-0.03
2023-12-13 12:57:34.980411,1010.3,23.53,-0.03
2023-12-13 12:57:35.273921,1009.4,23.53,-0.04
2023-12-13 12:57:35.566616,1009.9,23.53,-0.03
2023-12-13 12:57:35.859542,1010.0,23.53,-0.03
2023-12-13 12:57:36.150597,1009.5,23.53,-0.04
2023-12-13 12:57:36.444279,1010.0,23.53,-0.03
2023-12-13 12:57:36.734836,1009.8,23.53,-0.03
2023-12-13 12:57:37.027611,1010.1,23.53,-0.03
2023-12-13 12:57:37.320582,1009.9,23.53,-0.03
2023-12-13 12:57:37.613624,1009.4,23.52,-0.04
2023-12-13 12:57:37.905264,1009.9,23.53,-0.03
2023-12-13 12:57:38.198767,1009.7,23.53,-0.03
2023-12-13 12:57:38.490045,1010.0,23.53,-0.03
2023-12-13 12:57:38.781908,1009.8,23.52,-0.03
2023-12-13 12:57:39.075654,1009.9,23.53,-0.03
2023-12-13 12:57:39.368574,1010.0,23.53,-0.03
